image_path,k_code,product_name,class_id,split
C:\project_sep\data\single_folder\K-044539_0_0_1_1_60_240_200.png,K-044539,아질렉트정 0.5mg,427,train
C:\project_sep\data\single_folder\K-041015_0_2_0_0_75_040_200.png,K-041015,마그온연질캡슐 250mg/PTP,115,train
C:\project_sep\data\single_folder\K-039560_0_0_0_1_75_200_200.png,K-039560,프레가스타캡슐 150mg,29,train
C:\project_sep\data\single_folder\K-042021_0_1_0_2_70_100_200.png,K-042021,투리온정(베포타스틴베실산염),223,train
C:\project_sep\data\single_folder\K-040098_0_0_1_0_75_280_200.png,K-040098,칸타벨정 8/5mg,61,train
C:\project_sep\data\single_folder\K-042831_0_2_1_1_70_040_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,train
C:\project_sep\data\single_folder\K-044699_0_0_0_2_90_320_200.png,K-044699,유니안트디정,447,train
C:\project_sep\data\single_folder\K-044068_0_1_0_1_75_320_200.png,K-044068,휴텍스아스피린장용정 100mg,381,train
C:\project_sep\data\single_folder\K-040340_0_1_0_2_90_180_200.png,K-040340,빔스크정 150mg,79,train
C:\project_sep\data\single_folder\K-041265_0_0_1_2_75_260_200.png,K-041265,베노스타신캡슐 50mg/PTP,138,train
C:\project_sep\data\single_folder\K-043586_0_0_0_1_70_340_200.png,K-043586,바토루스캡슐(바실루스니케니포르미스균),351,train
C:\project_sep\data\single_folder\K-040100_0_0_0_1_70_060_200.png,K-040100,칸타벨정 16/5mg,62,train
C:\project_sep\data\single_folder\K-042386_0_2_1_1_75_160_200.png,K-042386,속크린에스정 312.5mg/PTP,265,train
C:\project_sep\data\single_folder\K-041594_0_0_0_0_70_240_200.png,K-041594,리리베아캡슐 150mg,177,train
C:\project_sep\data\single_folder\K-042067_0_0_1_1_90_120_200.png,K-042067,뮤코미피드정,228,train
C:\project_sep\data\single_folder\K-042248_0_2_1_2_90_060_200.png,K-042248,환인메만틴오디정 5mg,248,train
C:\project_sep\data\single_folder\K-045129_0_2_1_0_75_040_200.png,K-045129,비너스플러스정,483,train
C:\project_sep\data\single_folder\K-040790_0_2_1_0_60_220_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-040419_0_1_1_1_90_240_200.png,K-040419,피엠에스프레가발린캡슐 75mg,83,train
C:\project_sep\data\single_folder\K-043192_0_2_0_2_75_120_200.png,K-043192,아로나민이맥스플러스정 200mg/병,316,train
C:\project_sep\data\single_folder\K-041543_0_2_1_0_90_080_200.png,K-041543,코르포지정 5/160mg,170,train
C:\project_sep\data\single_folder\K-039885_0_2_0_1_75_080_200.png,K-039885,하노마린350연질캡슐,47,train
C:\project_sep\data\single_folder\K-042194_0_0_1_2_90_260_200.png,K-042194,알바트정,243,train
C:\project_sep\data\single_folder\K-041804_0_1_0_2_90_080_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-042274_0_2_0_1_70_180_200.png,K-042274,킥코프에프연질캡슐 200mg/PTP,252,train
C:\project_sep\data\single_folder\K-044530_0_1_1_2_70_340_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-043441_0_2_1_2_70_240_200.png,K-043441,훼리큐캡슐 326.1mg/PTP,336,train
C:\project_sep\data\single_folder\K-044199_0_2_1_2_90_180_200.png,K-044199,케이캡정 50mg,393,train
C:\project_sep\data\single_folder\K-041523_0_0_0_2_90_000_200.png,K-041523,솔리나신정 10mg,168,train
C:\project_sep\data\single_folder\K-045233_0_2_1_1_90_240_200.png,K-045233,뉴코딜정 3mg/병,491,train
C:\project_sep\data\single_folder\K-039659_0_2_1_2_90_340_200.png,K-039659,록스바정 5mg,35,train
C:\project_sep\data\single_folder\K-040221_0_0_1_1_90_220_200.png,K-040221,프리번정 124.9mg/병,71,train
C:\project_sep\data\single_folder\K-042108_0_0_0_0_90_000_200.png,K-042108,나스타정 75mg,235,train
C:\project_sep\data\single_folder\K-040823_0_2_0_2_90_140_200.png,K-040823,액티나민플러스정 600mg/병,107,train
C:\project_sep\data\single_folder\K-043761_0_2_0_2_70_040_200.png,K-043761,오마티지연질캡슐,359,train
C:\project_sep\data\single_folder\K-043900_0_2_0_0_75_160_200.png,K-043900,투윈방풍통성산정 237.5mg/병,372,train
C:\project_sep\data\single_folder\K-039266_0_2_1_1_75_260_200.png,K-039266,셀룬정 200mg/병,11,train
C:\project_sep\data\single_folder\K-044528_0_2_1_1_70_200_200.png,K-044528,로수암핀정 10/5mg,425,train
C:\project_sep\data\single_folder\K-041787_0_0_1_2_75_220_200.png,K-041787,록소리펜정,196,train
C:\project_sep\data\single_folder\K-042021_0_0_1_1_90_140_200.png,K-042021,투리온정(베포타스틴베실산염),223,train
C:\project_sep\data\single_folder\K-041800_0_2_0_0_90_000_200.png,K-041800,베포캄정,201,train
C:\project_sep\data\single_folder\K-042790_0_0_1_2_90_200_200.png,K-042790,티모딕정 100mg,296,train
C:\project_sep\data\single_folder\K-042072_0_0_0_1_75_280_200.png,K-042072,가벨린정 150mg,229,train
C:\project_sep\data\single_folder\K-044199_0_1_0_0_70_240_200.png,K-044199,케이캡정 50mg,393,train
C:\project_sep\data\single_folder\K-042169_0_1_1_1_90_140_200.png,K-042169,뉴리카캡슐 300mg,240,train
C:\project_sep\data\single_folder\K-039248_0_2_0_1_75_020_200.png,K-039248,덴티골드캡슐 150mg/PTP,9,train
C:\project_sep\data\single_folder\K-041751_0_1_1_2_90_000_200.png,K-041751,이달비정 80mg,191,train
C:\project_sep\data\single_folder\K-044530_0_2_1_0_90_020_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-041646_0_2_0_0_90_080_200.png,K-041646,이브터치연질캡슐 400mg/PTP,182,train
C:\project_sep\data\single_folder\K-044361_0_2_0_0_70_180_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,train
C:\project_sep\data\single_folder\K-040501_0_0_1_0_90_240_200.png,K-040501,텔미스탄정40/5밀리그램,86,train
C:\project_sep\data\single_folder\K-044361_0_1_1_2_70_220_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,train
C:\project_sep\data\single_folder\K-044682_0_2_1_2_70_000_200.png,K-044682,팜페인파워연질캡슐(나프록센),446,train
C:\project_sep\data\single_folder\K-040332_0_0_1_0_70_300_200.png,K-040332,투베로정60/10밀리그램,78,train
C:\project_sep\data\single_folder\K-040132_0_2_0_2_75_280_200.png,K-040132,토비콤골드정 206.2mg/병,67,train
C:\project_sep\data\single_folder\K-042324_0_0_0_1_90_180_200.png,K-042324,펠로디온지속정 5mg,259,train
C:\project_sep\data\single_folder\K-044150_0_0_1_1_75_260_200.png,K-044150,락비오캡슐,391,train
C:\project_sep\data\single_folder\K-044385_0_0_1_2_90_180_200.png,K-044385,이달비클로정 40/25mg,412,train
C:\project_sep\data\single_folder\K-041792_0_0_0_0_90_040_200.png,K-041792,유한엔플루캡슐 30mg,198,train
C:\project_sep\data\single_folder\K-044330_0_2_0_2_75_120_200.png,K-044330,베포스타서방정(베포타스틴살리실산염),406,train
C:\project_sep\data\single_folder\K-041968_0_0_1_1_90_300_200.png,K-041968,나프딜정 75mg,213,train
C:\project_sep\data\single_folder\K-041696_0_0_0_1_75_300_200.png,K-041696,베믈리디정(테노포비르알라페나미드푸마르산염),185,train
C:\project_sep\data\single_folder\K-042732_0_2_0_2_75_240_200.png,K-042732,엑스코프에이연질캡슐 37.5mg/PTP,289,train
C:\project_sep\data\single_folder\K-043471_0_2_0_1_75_060_200.png,K-043471,엘카틸정 330mg/PTP,341,train
C:\project_sep\data\single_folder\K-041804_0_0_0_2_60_160_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-044469_0_2_0_1_60_020_200.png,K-044469,마더스아스피린장용정 100mg,420,train
C:\project_sep\data\single_folder\K-041553_0_1_0_0_75_180_200.png,K-041553,레리카캡슐 75mg,174,train
C:\project_sep\data\single_folder\K-044446_0_2_1_2_75_240_200.png,K-044446,스테글라트로정 5mg,417,train
C:\project_sep\data\single_folder\K-042662_0_1_1_0_75_260_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-044437_0_0_0_2_90_020_200.png,K-044437,알테렌정,416,train
C:\project_sep\data\single_folder\K-042331_0_2_1_2_75_140_200.png,K-042331,알마펜정,261,train
C:\project_sep\data\single_folder\K-041772_0_2_1_1_70_120_200.png,K-041772,킥센연질캡슐 250mg/PTP,195,train
C:\project_sep\data\single_folder\K-042662_0_2_0_1_90_160_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-043793_0_2_0_0_75_260_200.png,K-043793,비맥스비비정 25mg/병,364,train
C:\project_sep\data\single_folder\K-043020_0_0_0_2_75_160_200.png,K-043020,헤파톡시온정 100mg/병,301,train
C:\project_sep\data\single_folder\K-043471_0_2_1_2_90_060_200.png,K-043471,엘카틸정 330mg/PTP,341,train
C:\project_sep\data\single_folder\K-041427_0_0_1_0_90_040_200.png,K-041427,아토르스타정 20mg,161,train
C:\project_sep\data\single_folder\K-042174_0_2_1_2_75_140_200.png,K-042174,콘파워600정 600mg/병,241,train
C:\project_sep\data\single_folder\K-041553_0_1_1_2_75_320_200.png,K-041553,레리카캡슐 75mg,174,train
C:\project_sep\data\single_folder\K-042268_0_2_1_2_90_060_200.png,K-042268,이알펜8시간서방정,250,train
C:\project_sep\data\single_folder\K-042662_0_1_0_0_90_140_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-040790_0_2_1_2_60_020_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-044551_0_2_1_1_90_200_200.png,K-044551,엘도클캡슐(에르도스테인),430,train
C:\project_sep\data\single_folder\K-045311_0_0_1_1_75_040_200.png,K-045311,세파독심정,499,train
C:\project_sep\data\single_folder\K-042514_0_2_0_2_70_340_200.png,K-042514,프리엔에프연질캡슐 250mg/PTP,274,train
C:\project_sep\data\single_folder\K-042247_0_0_0_0_90_060_200.png,K-042247,엘트라셋세미정,247,train
C:\project_sep\data\single_folder\K-039876_0_0_1_0_75_240_200.png,K-039876,크레로스정 5mg,46,train
C:\project_sep\data\single_folder\K-044736_0_0_0_1_90_020_200.png,K-044736,프리렙톨캡슐 25mg,452,train
C:\project_sep\data\single_folder\K-040618_0_1_0_0_90_280_200.png,K-040618,헤토마신캡슐 522.5mg/PTP,95,train
C:\project_sep\data\single_folder\K-041968_0_0_0_1_75_220_200.png,K-041968,나프딜정 75mg,213,train
C:\project_sep\data\single_folder\K-041994_0_2_0_2_75_020_200.png,K-041994,솔루샷코프연질캡슐 200mg/PTP,219,train
C:\project_sep\data\single_folder\K-044967_0_1_1_0_75_000_200.png,K-044967,뉴카펜캡슐 75mg,468,train
C:\project_sep\data\single_folder\K-040939_0_1_1_2_75_200_200.png,K-040939,리필펜캡슐 160mg,112,train
C:\project_sep\data\single_folder\K-041693_0_2_0_1_75_080_200.png,K-041693,투게논정 5/8mg,184,train
C:\project_sep\data\single_folder\K-041989_0_2_0_2_70_260_200.png,K-041989,투엑스비엠연질캡슐 500mg/PTP,215,train
C:\project_sep\data\single_folder\K-044334_0_1_1_0_75_060_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,train
C:\project_sep\data\single_folder\K-044076_0_0_0_0_90_000_200.png,K-044076,로수메트서방정 5/750mg,383,train
C:\project_sep\data\single_folder\K-039912_0_2_1_0_75_000_200.png,K-039912,뉴셀렌연질캡슐 500mg/PTP,51,train
C:\project_sep\data\single_folder\K-044832_0_1_0_0_70_220_200.png,K-044832,쎄클러캡슐 250mg,457,train
C:\project_sep\data\single_folder\K-039504_0_0_0_1_75_220_200.png,K-039504,알푸론정,24,train
C:\project_sep\data\single_folder\K-041787_0_0_1_1_90_040_200.png,K-041787,록소리펜정,196,train
C:\project_sep\data\single_folder\K-041228_0_2_0_2_90_180_200.png,K-041228,에스메프졸정20밀리그램,135,train
C:\project_sep\data\single_folder\K-044334_0_0_1_1_60_280_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,train
C:\project_sep\data\single_folder\K-041185_0_2_1_1_75_220_200.png,K-041185,위엔탑정 40mg/PTP,130,train
C:\project_sep\data\single_folder\K-042677_0_0_0_2_90_280_200.png,K-042677,로수민정 5mg,285,train
C:\project_sep\data\single_folder\K-039148_0_0_1_2_70_140_200.png,K-039148,듀카브정60/5밀리그램,0,train
C:\project_sep\data\single_folder\K-041787_0_0_1_2_75_300_200.png,K-041787,록소리펜정,196,train
C:\project_sep\data\single_folder\K-041191_0_0_0_0_75_280_200.png,K-041191,타넥신정,132,train
C:\project_sep\data\single_folder\K-039742_0_0_1_0_90_140_200.png,K-039742,레미스타정,38,train
C:\project_sep\data\single_folder\K-041992_0_0_1_1_90_020_200.png,K-041992,유로피딜정 75mg,217,train
C:\project_sep\data\single_folder\K-042831_0_0_0_2_60_100_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,train
C:\project_sep\data\single_folder\K-045037_0_0_1_0_90_140_200.png,K-045037,리리베아캡슐 50mg,478,train
C:\project_sep\data\single_folder\K-039262_0_0_1_1_90_340_200.png,K-039262,울트란세미정,10,train
C:\project_sep\data\single_folder\K-044469_0_0_0_1_75_200_200.png,K-044469,마더스아스피린장용정 100mg,420,train
C:\project_sep\data\single_folder\K-043111_0_2_0_1_70_080_200.png,K-043111,스르텍연질캡슐10mg/PTP,310,train
C:\project_sep\data\single_folder\K-041571_0_2_0_2_75_200_200.png,K-041571,코르포지정 10/160mg,175,train
C:\project_sep\data\single_folder\K-041751_0_0_0_0_90_180_200.png,K-041751,이달비정 80mg,191,train
C:\project_sep\data\single_folder\K-042783_0_0_0_1_90_020_200.png,K-042783,하이브릭정 80mg,294,train
C:\project_sep\data\single_folder\K-039579_0_0_0_1_90_020_200.png,K-039579,자니엠정,31,train
C:\project_sep\data\single_folder\K-045031_0_1_1_2_90_120_200.png,K-045031,뉴로카바피지캡슐 50mg,477,train
C:\project_sep\data\single_folder\K-043696_0_2_1_0_75_040_200.png,K-043696,엘타인캡슐(에르도스테인),355,train
C:\project_sep\data\single_folder\K-041265_0_0_1_1_70_040_200.png,K-041265,베노스타신캡슐 50mg/PTP,138,train
C:\project_sep\data\single_folder\K-041646_0_2_1_2_75_200_200.png,K-041646,이브터치연질캡슐 400mg/PTP,182,train
C:\project_sep\data\single_folder\K-040163_0_2_0_2_75_080_200.png,K-040163,나이스콜드연질캡슐 325mg/PTP,70,train
C:\project_sep\data\single_folder\K-040677_0_2_1_0_75_180_200.png,K-040677,투와이스플러스연질캡슐 500mg/PTP,97,train
C:\project_sep\data\single_folder\K-041968_0_0_0_1_75_260_200.png,K-041968,나프딜정 75mg,213,train
C:\project_sep\data\single_folder\K-040733_0_0_1_0_90_180_200.png,K-040733,비알세티정,102,train
C:\project_sep\data\single_folder\K-042325_0_2_0_0_75_000_200.png,K-042325,로수넥스정 5mg,260,train
C:\project_sep\data\single_folder\K-044469_0_1_0_1_75_100_200.png,K-044469,마더스아스피린장용정 100mg,420,train
C:\project_sep\data\single_folder\K-039325_0_0_1_1_75_160_200.png,K-039325,스카드비정,16,train
C:\project_sep\data\single_folder\K-044361_0_0_0_2_90_000_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,train
C:\project_sep\data\single_folder\K-044703_0_2_1_0_70_340_200.png,K-044703,아고틴정 25mg,448,train
C:\project_sep\data\single_folder\K-039504_0_0_0_0_90_060_200.png,K-039504,알푸론정,24,train
C:\project_sep\data\single_folder\K-043103_0_2_0_2_90_140_200.png,K-043103,메가비텐정 103.1mg/병,308,train
C:\project_sep\data\single_folder\K-043761_0_2_0_2_90_000_200.png,K-043761,오마티지연질캡슐,359,train
C:\project_sep\data\single_folder\K-041993_0_2_0_1_90_240_200.png,K-041993,솔루샷노즈연질캡슐 200mg/PTP,218,train
C:\project_sep\data\single_folder\K-044905_0_1_1_1_90_020_200.png,K-044905,프레갈캡슐 50mg,463,train
C:\project_sep\data\single_folder\K-041804_0_0_0_1_70_300_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-041102_0_2_1_1_70_020_200.png,K-041102,유니도스캡슐(에르도스테인),125,train
C:\project_sep\data\single_folder\K-039859_0_2_1_1_75_260_200.png,K-039859,아겐에프연질캡슐,44,train
C:\project_sep\data\single_folder\K-039293_0_2_0_2_90_160_200.png,K-039293,젠빅플러스연질캡슐 500mg/PTP,13,train
C:\project_sep\data\single_folder\K-041619_0_0_1_0_60_000_200.png,K-041619,루파핀정(루파타딘푸마르산염),180,train
C:\project_sep\data\single_folder\K-043065_0_2_1_1_75_060_200.png,K-043065,푸로싹연질캡슐 250mg/PTP,303,train
C:\project_sep\data\single_folder\K-043672_0_0_0_1_75_020_200.png,K-043672,디디셀정,354,train
C:\project_sep\data\single_folder\K-039306_0_0_0_2_75_060_200.png,K-039306,탐루신디서방정,14,train
C:\project_sep\data\single_folder\K-042154_0_1_0_2_60_040_200.png,K-042154,센스데이정 0.15mg/PTP,239,train
C:\project_sep\data\single_folder\K-040098_0_1_1_1_70_180_200.png,K-040098,칸타벨정 8/5mg,61,train
C:\project_sep\data\single_folder\K-042331_0_2_1_2_75_240_200.png,K-042331,알마펜정,261,train
C:\project_sep\data\single_folder\K-041804_0_1_0_0_75_060_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-044530_0_2_0_2_90_220_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-040098_0_1_1_2_75_200_200.png,K-040098,칸타벨정 8/5mg,61,train
C:\project_sep\data\single_folder\K-043672_0_0_0_1_90_260_200.png,K-043672,디디셀정,354,train
C:\project_sep\data\single_folder\K-042169_0_1_0_2_70_000_200.png,K-042169,뉴리카캡슐 300mg,240,train
C:\project_sep\data\single_folder\K-042289_0_2_1_0_75_160_200.png,K-042289,마그비액티브정 300mg/병,256,train
C:\project_sep\data\single_folder\K-042625_0_2_0_1_75_120_200.png,K-042625,셀카민정,283,train
C:\project_sep\data\single_folder\K-042472_0_0_1_0_90_280_200.png,K-042472,메모티린정,270,train
C:\project_sep\data\single_folder\K-043104_0_0_1_0_90_060_200.png,K-043104,쎈비백정 100mg/병,309,train
C:\project_sep\data\single_folder\K-040100_0_1_0_1_75_300_200.png,K-040100,칸타벨정 16/5mg,62,train
C:\project_sep\data\single_folder\K-045037_0_0_0_2_90_160_200.png,K-045037,리리베아캡슐 50mg,478,train
C:\project_sep\data\single_folder\K-040332_0_0_0_1_90_080_200.png,K-040332,투베로정60/10밀리그램,78,train
C:\project_sep\data\single_folder\K-044992_0_0_1_1_70_180_200.png,K-044992,메피솔론정(메틸프레드니솔론),470,train
C:\project_sep\data\single_folder\K-040848_0_2_0_2_75_180_200.png,K-040848,액티넘이엑스골드정 36.39mg/병,110,train
C:\project_sep\data\single_folder\K-042831_0_0_1_2_75_340_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,train
